id,grupo,nombre,descripcion,termino
1649,programa,Participantes adjudicatarios en subasta explícita trimestral  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1650,programa,Capacidad asignada en subasta explícita trimestral con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1651,programa,Capacidad asignada en subasta explícita trimestral con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1652,programa,Precio de subasta explícita trimestral con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1653,programa,Precio de subasta explícita trimestral con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1654,programa,Participantes en subasta explícita anual  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1655,programa,Participantes en subasta explícita anual  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1656,programa,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1657,programa,Participantes adjudicatarios en subasta explícita anual  con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1658,programa,Capacidad asignada en subasta explícita anual con Portugal sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1659,programa,Capacidad asignada en subasta explícita anual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1660,programa,Precio de subasta explícita anual con Portugal sentido importador,<p>en la subasta expl&iacute;cita trimestralLas subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (,D+1
1661,programa,Precio de subasta explícita anual con Portugal sentido exportador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRs, por sus siglas en ingl&eacute;s) pa",D+1
1662,programa,Rentas de congestión subasta explícita mensual Portugal importación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1663,programa,Rentas de congestión subasta explícita mensual Portugal exportación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1664,programa,Rentas de congestión subasta explícita trimestral Portugal importación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1665,programa,Rentas de congestión subasta explícita trimestral Portugal exportación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1666,programa,Rentas de congestión subasta explícita anual Portugal importación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1667,programa,Rentas de congestión subasta explícita anual Portugal exportación,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Portugal y España. La capacidad de intercambio comercial se subasta en forma de Derechos Financieros de Capacidad (FTRS, por sus siglas en ingl&eacute;s) pa",D+1
1674,programa,Capacidad Reducida Largo Plazo Francia sentido importador,"<p>Las subastas expl&iacute;citas de capacidad son un mecanismo de mercado para gestionar la congesti&oacute;n de la interconexi&oacute;n entre Francia y España.  La capacidad de intercambio comercial se subasta en forma de Derechos F&iacute;sicos de Capacidad (PTRs, por sus siglas en ingl&eacute;s)",D+1
